Zeit [ms]	Uin A [V]	Uin B [V]
87.780000000	0.001039152	-0.231308906
87.800000000	0.001363661	-0.244289245
87.820000000	0.000390136	-0.257594093
87.840000000	0.000714644	-0.270574432
87.860000000	0.000390136	-0.283230263
87.880000000	0.000065627	-0.296210602
87.900000000	0.000390136	-0.309515450
87.920000000	0.000714644	-0.322171281
87.940000000	0.001688169	-0.335151621
87.960000000	0.000065627	-0.347807452
87.980000000	0.000714644	-0.360463283
88.000000000	0.000714644	-0.373768131
88.020000000	0.000390136	-0.386748471
88.040000000	0.000065627	-0.399404302
88.060000000	0.000714644	-0.412384642
88.080000000	0.000390136	-0.425040474
88.100000000	0.000065627	-0.437696306
88.120000000	0.000065627	-0.451001154
88.140000000	0.000065627	-0.463656986
88.160000000	0.000714644	-0.476961835
88.180000000	-0.000258881	-0.488968650
88.200000000	-0.000258881	-0.501948990
88.220000000	0.000390136	-0.514280314
88.240000000	0.000065627	-0.526936146
88.260000000	0.000390136	-0.539591978
88.280000000	-0.000258881	-0.552247811
88.300000000	0.000714644	-0.565228152
88.320000000	0.000714644	-0.577559476
88.340000000	0.000065627	-0.589890800
88.360000000	0.001363661	-0.602546632
88.380000000	0.000714644	-0.614228940
88.400000000	0.000065627	-0.627209281
88.420000000	0.000714644	-0.640189622
88.440000000	0.000065627	-0.652196438
88.460000000	0.000390136	-0.664203254
88.480000000	0.000714644	-0.676859088
88.500000000	0.000390136	-0.689514921
88.520000000	0.000390136	-0.701846246
88.540000000	0.001039152	-0.713853062
88.560000000	0.000714644	-0.726184387
88.580000000	0.000065627	-0.737866695
88.600000000	0.000065627	-0.750847037
88.620000000	0.000065627	-0.763178363
88.640000000	0.000065627	-0.774860671
88.660000000	0.000714644	-0.787191996
88.680000000	0.002012678	-0.799198813
88.700000000	0.000390136	-0.811530139
88.720000000	0.000714644	-0.823212447
88.740000000	0.000065627	-0.835543773
88.760000000	0.001039152	-0.847226082
88.780000000	-0.000583390	-0.859232899
88.800000000	0.000065627	-0.871239717
88.820000000	0.000390136	-0.883571043
88.840000000	0.001039152	-0.894604335
88.860000000	0.000065627	-0.906611153
88.880000000	0.000065627	-0.918293462
88.900000000	0.000390136	-0.929975771
88.920000000	0.000065627	-0.941982589
88.940000000	0.000065627	-0.953989407
88.960000000	0.000714644	-0.964698191
88.980000000	-0.000258881	-0.976380501
89.000000000	0.000714644	-0.988062811
89.020000000	0.000714644	-0.999420612
89.040000000	0.001363661	-1.011427431
89.060000000	0.001363661	-1.022136215
89.080000000	0.001039152	-1.033494017
89.100000000	-0.000907898	-1.044851818
89.120000000	0.000065627	-1.057183146
89.140000000	-0.000258881	-1.067567422
89.160000000	0.000714644	-1.079249732
89.180000000	0.000714644	-1.090283026
89.200000000	-0.000258881	-1.100991811
89.220000000	0.000390136	-1.112674121
89.240000000	-0.000258881	-1.123382906
89.260000000	0.000714644	-1.134416200
89.280000000	0.001039152	-1.145124985
89.300000000	0.000390136	-1.156158279
89.320000000	-0.000907898	-1.166867065
89.340000000	0.001363661	-1.177575850
89.360000000	0.000714644	-1.189582670
89.380000000	0.000065627	-1.199317930
89.400000000	-0.000907898	-1.210026716
89.420000000	0.000390136	-1.221060010
89.440000000	0.000714644	-1.231444287
89.460000000	0.001039152	-1.241828565
89.480000000	-0.000258881	-1.252212842
89.500000000	0.000714644	-1.262921628
89.520000000	0.000065627	-1.272981397
89.540000000	0.000065627	-1.283365675
89.560000000	0.000065627	-1.294074461
89.580000000	0.000714644	-1.304134230
89.600000000	-0.000583390	-1.314194000
89.620000000	0.000065627	-1.324253769
89.640000000	0.000714644	-1.334313538
89.660000000	0.000390136	-1.344697816
89.680000000	0.001688169	-1.354757586
89.700000000	0.000714644	-1.364168338
89.720000000	0.001039152	-1.374228108
89.740000000	-0.000583390	-1.383638860
89.760000000	0.000065627	-1.394023139
89.780000000	0.000065627	-1.403758400
89.800000000	0.000065627	-1.413493662
89.820000000	0.000390136	-1.423228923
89.840000000	-0.000583390	-1.432315167
89.860000000	0.000065627	-1.442050429
89.880000000	0.000065627	-1.451461182
89.900000000	0.000714644	-1.460222917
89.920000000	0.000065627	-1.469958179
89.940000000	0.000065627	-1.479693441
89.960000000	0.000390136	-1.488455177
89.980000000	0.000714644	-1.497865930
90.000000000	0.001039152	-1.507276683
90.020000000	-0.000583390	-1.516038419
90.040000000	-0.000583390	-1.524151138
90.060000000	-0.000258881	-1.533886400
90.080000000	0.000390136	-1.542648136
90.100000000	0.000390136	-1.551409873
90.120000000	0.000390136	-1.560171609
90.140000000	0.000065627	-1.568608837
90.160000000	-0.000583390	-1.577695082
90.180000000	0.001363661	-1.585807801
90.200000000	0.000390136	-1.594569537
90.220000000	0.000065627	-1.603006765
90.240000000	0.000390136	-1.611119485
90.260000000	0.000390136	-1.619556713
90.280000000	0.000065627	-1.627669432
90.300000000	0.000714644	-1.635782151
90.320000000	-0.000258881	-1.643894871
90.340000000	0.000065627	-1.652007590
90.360000000	0.001039152	-1.660444819
90.380000000	0.000390136	-1.667908521
90.400000000	0.000714644	-1.675696732
90.420000000	0.000714644	-1.683484943
90.440000000	0.000065627	-1.691597662
90.460000000	0.000714644	-1.699061365
90.480000000	0.000390136	-1.706525067
90.500000000	0.000390136	-1.714313278
90.520000000	-0.000258881	-1.721127963
90.540000000	0.000390136	-1.728916174
90.560000000	0.000390136	-1.736379877
90.580000000	0.001039152	-1.743519071
90.600000000	0.000065627	-1.750658265
90.620000000	0.000390136	-1.757797458
90.640000000	0.000714644	-1.764936652
90.660000000	0.000390136	-1.772400355
90.680000000	0.000714644	-1.779215040
90.700000000	-0.000583390	-1.785705217
90.720000000	0.000390136	-1.792195393
90.740000000	0.000714644	-1.799010079
90.760000000	0.001039152	-1.806149273
90.780000000	0.000714644	-1.812639450
90.800000000	0.000065627	-1.819129626
90.820000000	0.001039152	-1.825944312
90.840000000	0.000065627	-1.831785471
90.860000000	-0.000258881	-1.837951139
90.880000000	0.000065627	-1.844441316
90.900000000	0.000065627	-1.850606984
90.920000000	0.000065627	-1.856448143
90.940000000	-0.000258881	-1.862289302
90.960000000	0.000390136	-1.869103988
90.980000000	0.000714644	-1.873971621
91.000000000	0.001363661	-1.879812780
91.020000000	0.000714644	-1.885978448
91.040000000	0.000714644	-1.891819608
91.060000000	0.000714644	-1.897011750
91.080000000	0.000390136	-1.902203891
91.100000000	-0.000583390	-1.907396033
91.120000000	0.001039152	-1.913237193
91.140000000	0.000714644	-1.918429335
91.160000000	0.000065627	-1.922972459
91.180000000	0.000390136	-1.928164601
91.200000000	0.000390136	-1.933032234
91.220000000	0.000390136	-1.938548885
91.240000000	-0.000258881	-1.943741027
91.260000000	0.000065627	-1.947959642
91.280000000	0.000390136	-1.953151784
91.300000000	0.001039152	-1.957694908
91.320000000	0.001039152	-1.962238033
91.340000000	0.000065627	-1.967105666
91.360000000	0.000065627	-1.971324281
91.380000000	0.000714644	-1.975542897
91.400000000	-0.000258881	-1.979761512
91.420000000	0.001039152	-1.983655619
91.440000000	0.000714644	-1.987874235
91.460000000	0.001039152	-1.992092850
91.480000000	0.000390136	-1.996311466
91.500000000	0.000714644	-2.000205573
91.520000000	-0.000258881	-2.003775170
91.540000000	0.001039152	-2.007669277
91.560000000	-0.000258881	-2.011563384
91.580000000	0.000714644	-2.015132982
91.600000000	-0.000583390	-2.018378071
91.620000000	0.000714644	-2.022272178
91.640000000	0.001039152	-2.025192758
91.660000000	0.001039152	-2.028437847
91.680000000	0.001039152	-2.031358427
91.700000000	0.001039152	-2.034928025
91.720000000	0.002012678	-2.037524096
91.740000000	0.000065627	-2.040769185
91.760000000	-0.000258881	-2.043365257
91.780000000	0.001039152	-2.046610346
91.800000000	0.001039152	-2.048881908
91.820000000	0.000065627	-2.051802488
91.840000000	0.001363661	-2.054723069
91.860000000	0.000390136	-2.056994631
91.880000000	0.000390136	-2.059915211
91.900000000	0.000390136	-2.061537756
91.920000000	0.000390136	-2.063809318
91.940000000	0.000714644	-2.065756372
91.960000000	0.000714644	-2.068352443
91.980000000	0.000065627	-2.070299497
92.000000000	0.001039152	-2.071922041
92.020000000	0.000390136	-2.073544586
92.040000000	0.000065627	-2.075816148
92.060000000	0.000714644	-2.077114184
92.080000000	0.000390136	-2.079061237
92.100000000	0.000390136	-2.081008291
92.120000000	0.000390136	-2.081981818
92.140000000	0.000065627	-2.083279853
92.160000000	0.000390136	-2.084902398
92.180000000	-0.000258881	-2.086200434
92.200000000	0.000390136	-2.087173961
92.220000000	0.000390136	-2.088147487
92.240000000	0.000714644	-2.089121014
92.260000000	0.000065627	-2.089445523
92.280000000	0.000390136	-2.090743559
92.300000000	0.000390136	-2.091392577
92.320000000	0.001039152	-2.091717086
92.340000000	0.000065627	-2.092690612
92.360000000	0.000390136	-2.093015121
92.380000000	0.001363661	-2.093339630
92.400000000	0.000390136	-2.093339630
92.420000000	-0.000583390	-2.094313157
92.440000000	0.001039152	-2.094313157
92.460000000	0.001039152	-2.094313157
92.480000000	0.001039152	-2.094637666
92.500000000	0.000065627	-2.094313157
92.520000000	0.000065627	-2.093988648
92.540000000	0.000714644	-2.094313157
92.560000000	0.000714644	-2.093339630
92.580000000	0.000065627	-2.093015121
92.600000000	-0.000583390	-2.092366103
92.620000000	0.000390136	-2.092041594
92.640000000	0.000390136	-2.091392577
92.660000000	0.000714644	-2.090419050
92.680000000	0.000065627	-2.089445523
92.700000000	0.000065627	-2.088471996
92.720000000	0.000714644	-2.088147487
92.740000000	0.000065627	-2.087173961
92.760000000	0.000714644	-2.085875925
92.780000000	0.000065627	-2.084577889
92.800000000	0.001039152	-2.082955345
92.820000000	-0.000258881	-2.081332800
92.840000000	0.001039152	-2.080034764
92.860000000	-0.000258881	-2.078412220
92.880000000	-0.000583390	-2.076789675
92.900000000	0.000714644	-2.075167130
92.920000000	0.000390136	-2.073544586
92.940000000	0.000390136	-2.071922041
92.960000000	0.000714644	-2.069650479
92.980000000	-0.000583390	-2.067378916
93.000000000	0.001039152	-2.065107354
93.020000000	0.000390136	-2.063160300
93.040000000	0.000065627	-2.060888738
93.060000000	0.000714644	-2.058617176
93.080000000	0.001688169	-2.056345613
93.100000000	-0.000583390	-2.053425033
93.120000000	0.000390136	-2.051802488
93.140000000	0.000714644	-2.048881908
93.160000000	0.000714644	-2.045961328
93.180000000	0.000714644	-2.043365257
93.200000000	0.000390136	-2.040120168
93.220000000	0.000065627	-2.037199587
93.240000000	0.001039152	-2.034603516
93.260000000	0.000714644	-2.031358427
93.280000000	0.000714644	-2.027464320
93.300000000	0.000390136	-2.024543740
93.320000000	0.000714644	-2.021298651
93.340000000	0.000714644	-2.017729053
93.360000000	0.001039152	-2.013834946
93.380000000	0.000065627	-2.010589857
93.400000000	0.000714644	-2.006695751
93.420000000	0.000714644	-2.003450662
93.440000000	0.000390136	-1.999556555
93.460000000	-0.000258881	-1.995662448
93.480000000	0.000390136	-1.991443832
93.500000000	0.000390136	-1.987549726
93.520000000	0.000714644	-1.983006601
93.540000000	0.000714644	-1.979112495
93.560000000	0.000390136	-1.974569370
93.580000000	0.000390136	-1.970350755
93.600000000	0.000065627	-1.965483121
93.620000000	0.000065627	-1.961264506
93.640000000	0.000714644	-1.957045891
93.660000000	0.000390136	-1.951853748
93.680000000	0.000390136	-1.947635133
93.700000000	0.000714644	-1.942767500
93.720000000	-0.000258881	-1.937575358
93.740000000	0.000390136	-1.932383216
93.760000000	0.000065627	-1.927191074
93.780000000	0.000714644	-1.922647950
93.800000000	0.001039152	-1.917131299
93.820000000	0.000390136	-1.912263666
93.840000000	0.000714644	-1.906422507
93.860000000	0.001039152	-1.901554874
93.880000000	0.001688169	-1.896362732
93.900000000	0.000065627	-1.890521572
93.920000000	0.000390136	-1.885004922
93.940000000	0.000714644	-1.879488271
93.960000000	0.001039152	-1.872998094
93.980000000	-0.000258881	-1.867805953
94.000000000	0.000065627	-1.861315776
94.020000000	-0.000258881	-1.855799125
94.040000000	0.000390136	-1.849308948
94.060000000	0.000390136	-1.843143280
94.080000000	-0.000258881	-1.836977612
94.100000000	0.000390136	-1.830487436
94.120000000	-0.000258881	-1.823997259
94.140000000	0.001039152	-1.817507082
94.160000000	0.000390136	-1.811016905
94.180000000	0.000065627	-1.804526729
94.200000000	0.000065627	-1.798361061
94.220000000	0.000390136	-1.791870885
94.240000000	0.000714644	-1.785056199
94.260000000	-0.000907898	-1.777592496
94.280000000	0.000714644	-1.770777811
94.300000000	0.000390136	-1.763963126
94.320000000	0.000714644	-1.756823932
94.340000000	0.000714644	-1.749684738
94.360000000	0.001039152	-1.742545544
94.380000000	0.000065627	-1.735406350
94.400000000	0.000390136	-1.727942648
94.420000000	-0.000583390	-1.720478945
94.440000000	0.000390136	-1.713339752
94.460000000	0.000390136	-1.705227032
94.480000000	-0.000583390	-1.698412347
94.500000000	0.001039152	-1.690299627
94.520000000	0.001039152	-1.682835925
94.540000000	0.000065627	-1.674723205
94.560000000	-0.000258881	-1.666610486
94.580000000	0.000390136	-1.659146784
94.600000000	0.001039152	-1.651358573
94.620000000	0.000390136	-1.642921344
94.640000000	0.000065627	-1.634808625
94.660000000	0.000065627	-1.626371397
94.680000000	0.000390136	-1.618583186
94.700000000	0.000390136	-1.609821450
94.720000000	0.000390136	-1.602033239
94.740000000	0.001039152	-1.593271502
94.760000000	0.001039152	-1.584834275
94.780000000	0.000390136	-1.576397047
94.800000000	-0.000258881	-1.567635310
94.820000000	0.000390136	-1.559198083
94.840000000	0.000390136	-1.550111838
94.860000000	0.000065627	-1.541350101
94.880000000	0.001039152	-1.532912874
94.900000000	0.000065627	-1.523826629
94.920000000	0.000390136	-1.514740384
94.940000000	0.000390136	-1.505329631
94.960000000	0.000714644	-1.496243386
94.980000000	0.001039152	-1.487481650
95.000000000	0.001039152	-1.478395406
95.020000000	0.000714644	-1.469309161
95.040000000	0.000714644	-1.459898408
95.060000000	0.000714644	-1.450812164
95.080000000	0.000390136	-1.441401411
95.100000000	0.000390136	-1.431666150
95.120000000	-0.000258881	-1.421930888
95.140000000	0.000390136	-1.412520135
95.160000000	0.000390136	-1.403109383
95.180000000	0.000714644	-1.393049613
95.200000000	0.000390136	-1.383963369
95.220000000	0.000065627	-1.373254582
95.240000000	0.001039152	-1.363194812
95.260000000	-0.000258881	-1.353784060
95.280000000	0.000065627	-1.344048799
95.300000000	0.002012678	-1.333664521
95.320000000	0.000714644	-1.323604752
95.340000000	0.000714644	-1.313544982
95.360000000	0.000714644	-1.303485213
95.380000000	0.000065627	-1.293100935
95.400000000	0.001039152	-1.282716657
95.420000000	0.000714644	-1.272332380
95.440000000	0.000065627	-1.261948102
95.460000000	-0.001232407	-1.251888333
95.480000000	0.000390136	-1.241179547
95.500000000	0.000390136	-1.231119779
95.520000000	0.000714644	-1.220410993
95.540000000	0.000390136	-1.209702207
95.560000000	0.000065627	-1.198993421
95.580000000	0.000714644	-1.188284636
95.600000000	-0.000258881	-1.177251341
95.620000000	0.000390136	-1.166867065
95.640000000	-0.003503966	-1.154860245
95.660000000	0.001039152	-1.145449494
95.680000000	-0.004152983	-1.134740709
95.700000000	-0.001881424	-1.123058398
95.720000000	0.001688169	-1.111376087
95.740000000	0.001039152	-1.100991811
95.760000000	0.000390136	-1.089958517
95.780000000	0.000390136	-1.078276206
95.800000000	0.000065627	-1.068865456
95.820000000	-0.005451017	-1.055885111
95.840000000	0.000390136	-1.045176327
95.860000000	-0.001556915	-1.032844999
95.880000000	0.002337186	-1.022785232
95.900000000	0.000714644	-1.010129396
95.920000000	-0.000907898	-0.999096104
95.940000000	0.001688169	-0.987738302
95.960000000	-0.001232407	-0.977029518
95.980000000	-0.000907898	-0.965996226
96.000000000	0.008502847	-0.953015882
96.020000000	0.000065627	-0.940684555
96.040000000	-0.010967660	-0.928677737
96.060000000	-0.001556915	-0.918293462
96.080000000	0.005906779	-0.905313118
96.100000000	-0.006424542	-0.896226878
96.120000000	-0.004802000	-0.882597517
96.140000000	0.002986203	-0.870915208
96.160000000	-0.001232407	-0.858583882
96.180000000	-0.000583390	-0.848524116
96.200000000	0.000390136	-0.835219265
96.220000000	-0.000258881	-0.823536956
96.240000000	-0.000583390	-0.812503664
96.260000000	-0.003179457	-0.800496847
96.280000000	-0.004152983	-0.786867488
96.300000000	0.002986203	-0.775509688
96.320000000	0.006231288	-0.763502871
96.340000000	0.001363661	-0.750847037
96.360000000	-0.001556915	-0.738840221
96.380000000	-0.005126508	-0.725859878
96.400000000	-0.002854949	-0.714826588
96.420000000	0.001363661	-0.702819771
96.440000000	-0.001556915	-0.689190412
96.460000000	-0.011941186	-0.677508105
96.480000000	-0.007722576	-0.663554237
96.500000000	0.005582271	-0.652520947
96.520000000	0.000390136	-0.639865114
96.540000000	0.001363661	-0.628507315
96.560000000	0.009800881	-0.615851482
96.580000000	0.000390136	-0.602871141
96.600000000	-0.003179457	-0.589566291
96.620000000	0.001363661	-0.576261442
96.640000000	0.010125389	-0.566850694
96.660000000	-0.009020610	-0.553221336
96.680000000	-0.000583390	-0.540565504
96.700000000	0.001688169	-0.527909672
96.720000000	0.003635220	-0.515253840
96.740000000	0.005582271	-0.502922516
96.760000000	0.004284237	-0.491889226
96.780000000	-0.003828474	-0.477286343
96.800000000	0.006231288	-0.463981495
96.820000000	0.001363661	-0.451974680
96.840000000	0.002986203	-0.438669831
96.860000000	0.001363661	-0.425689491
96.880000000	-0.007722576	-0.412384642
96.900000000	0.000714644	-0.400053319
96.920000000	-0.001881424	-0.387721996
96.940000000	0.001039152	-0.375066165
96.960000000	-0.000258881	-0.362085825
96.980000000	0.006555796	-0.348131960
97.000000000	-0.000583390	-0.335800638
97.020000000	0.003635220	-0.322495790
97.040000000	-0.002530441	-0.309839959
97.060000000	0.004933254	-0.297184128
97.080000000	0.000390136	-0.285501822
97.100000000	-0.003179457	-0.271223449
97.120000000	-0.002530441	-0.258892127
97.140000000	-0.001232407	-0.245262771
97.160000000	0.001688169	-0.232931449
97.180000000	0.000065627	-0.219951110
97.200000000	0.000390136	-0.206646262
97.220000000	0.000390136	-0.193665923
97.240000000	0.001039152	-0.180685585
97.260000000	0.001363661	-0.168029754
97.280000000	0.001363661	-0.154724907
97.300000000	0.000390136	-0.141420060
97.320000000	0.000714644	-0.128439722
97.340000000	0.001039152	-0.115459383
97.360000000	0.000390136	-0.102803553
97.380000000	0.000065627	-0.089174198
97.400000000	-0.000258881	-0.076193859
97.420000000	0.000390136	-0.063538030
97.440000000	0.001363661	-0.049908675
97.460000000	0.000065627	-0.037252845
97.480000000	0.000390136	-0.024272507
97.500000000	0.000714644	-0.010967660
97.520000000	-0.000258881	0.002012678
97.540000000	0.000065627	0.014993016
97.560000000	0.000714644	0.027648845
97.580000000	0.000714644	0.040629183
97.600000000	0.000390136	0.053934029
97.620000000	0.000065627	0.067238875
97.640000000	-0.000258881	0.079894705
97.660000000	0.001039152	0.093199551
97.680000000	0.000390136	0.106179888
97.700000000	0.000714644	0.119809243
97.720000000	0.000714644	0.132140564
97.740000000	0.001039152	0.145445409
97.760000000	-0.000583390	0.158750255
97.780000000	0.000065627	0.171730593
97.800000000	-0.000583390	0.184710930
97.820000000	0.000390136	0.198015776
97.840000000	0.000065627	0.210022588
97.860000000	0.000714644	0.223327434
97.880000000	0.000390136	0.236307771
97.900000000	0.001688169	0.249612616
97.920000000	0.000390136	0.262268445
97.940000000	0.000065627	0.275573291
97.960000000	0.000390136	0.287904611
97.980000000	0.001688169	0.301209456
98.000000000	0.002012678	0.314189793
98.020000000	0.002661695	0.327170130
98.040000000	0.001363661	0.340150467
98.060000000	0.001688169	0.352806296
98.080000000	0.002012678	0.365462124
98.100000000	0.002661695	0.378766969
98.120000000	0.004284237	0.391422798
98.140000000	0.003959728	0.403429609
98.160000000	0.006231288	0.416409946
98.180000000	0.006880305	0.429390283
98.200000000	0.008827355	0.442046111
98.220000000	0.011098914	0.454701940
98.240000000	0.013694982	0.467033259
98.260000000	0.016291050	0.479689088
98.280000000	0.019536134	0.492020408
98.300000000	0.023754744	0.504027219
98.320000000	0.027973354	0.516034030
98.340000000	0.032516472	0.528365350
98.360000000	0.038033115	0.540696670
98.380000000	0.043549759	0.553027990
98.400000000	0.048417386	0.565034801
98.420000000	0.056205588	0.577041612
98.440000000	0.062371249	0.588723915
98.460000000	0.069834943	0.600406218
98.480000000	0.076325112	0.612088521
98.500000000	0.084762331	0.624095332
98.520000000	0.091901517	0.636426652
98.540000000	0.099689720	0.647135430
98.560000000	0.108126939	0.659142241
98.580000000	0.115590633	0.670824544
98.600000000	0.124352361	0.682182338
98.620000000	0.132465072	0.693864641
98.640000000	0.141226800	0.705222435
98.660000000	0.149664019	0.716580230
98.680000000	0.158750255	0.727613516
98.700000000	0.167511983	0.739620327
98.720000000	0.176598219	0.750653613
98.740000000	0.185359947	0.762011407
98.760000000	0.194446183	0.773044693
98.780000000	0.203207911	0.784402488
98.800000000	0.212943164	0.795760282
98.820000000	0.222029400	0.806793568
98.840000000	0.231440144	0.818151362
98.860000000	0.240850889	0.828860140
98.880000000	0.249612616	0.839893426
98.900000000	0.259347869	0.851251220
98.920000000	0.268434105	0.862284506
98.940000000	0.277520341	0.873317792
98.960000000	0.287255594	0.884026570
98.980000000	0.296666338	0.895384364
99.000000000	0.306077083	0.906093142
99.020000000	0.315812335	0.916801919
99.040000000	0.324574063	0.927510697
99.060000000	0.334309316	0.938219475
99.080000000	0.343395551	0.948603744
99.100000000	0.352806296	0.959637030
99.120000000	0.362217040	0.970021299
99.140000000	0.371952293	0.980730077
99.160000000	0.380714020	0.991114346
99.180000000	0.390773781	1.001174107
99.200000000	0.399860017	1.012207393
99.220000000	0.408946253	1.022591662
99.240000000	0.418356997	1.032975931
99.260000000	0.427443232	1.043035692
99.280000000	0.436853977	1.053744470
99.300000000	0.446589229	1.063804231
99.320000000	0.455026448	1.073863992
99.340000000	0.465086209	1.083923753
99.360000000	0.473198919	1.094308022
99.380000000	0.483258680	1.104692291
99.400000000	0.492669424	1.113778527
99.420000000	0.501431152	1.124487305
99.440000000	0.510517387	1.134222557
99.460000000	0.519928131	1.144282318
99.480000000	0.528689859	1.154342079
99.500000000	0.537776094	1.163752823
99.520000000	0.546537821	1.173812585
99.540000000	0.555624057	1.183223329
99.560000000	0.564385784	1.193283090
99.580000000	0.573472020	1.203018342
99.600000000	0.582558255	1.212104578
99.620000000	0.590995474	1.221839831
99.640000000	0.600081710	1.230926067
99.660000000	0.608843437	1.240985828
99.680000000	0.617605164	1.250396572
99.700000000	0.626366891	1.259482808
99.720000000	0.635453127	1.269218061
99.740000000	0.643241329	1.277979788
99.760000000	0.651678547	1.287715041
99.780000000	0.660764783	1.296476769
99.800000000	0.669526510	1.305887513
99.820000000	0.677963729	1.315298258
99.840000000	0.686076439	1.323735477
99.860000000	0.694189149	1.332821713
99.880000000	0.703275385	1.341583440
99.900000000	0.711388095	1.350669676
99.920000000	0.719176297	1.359431404
99.940000000	0.727613516	1.367868623
99.960000000	0.735726226	1.376630351
99.980000000	0.744163445	1.385716587
100.000000000	0.751951646	1.394153806
100.020000000	0.760064357	1.402266517
100.040000000	0.768177067	1.411352753
100.060000000	0.775965269	1.419140956
100.080000000	0.784077979	1.427902684
100.100000000	0.791541673	1.436339903
100.120000000	0.799654383	1.444777122
100.140000000	0.807767093	1.452889833
100.160000000	0.815230787	1.461002544
100.180000000	0.823018988	1.468790747
100.200000000	0.830482682	1.476903458
100.220000000	0.838270884	1.485340677
100.240000000	0.845734577	1.492804372
100.260000000	0.852873762	1.501241591
100.280000000	0.860337456	1.509029794
100.300000000	0.868125658	1.516817996
100.320000000	0.875264843	1.524281691
100.340000000	0.882728536	1.532069893
100.360000000	0.889867721	1.539533587
100.380000000	0.897006906	1.547321790
100.400000000	0.904146091	1.555109993
100.420000000	0.911285276	1.561924670
100.440000000	0.918424461	1.569388365
100.460000000	0.925563647	1.576203042
100.480000000	0.932053815	1.584315753
100.500000000	0.939193000	1.591130431
100.520000000	0.945683168	1.598269617
100.540000000	0.952822353	1.605084294
100.560000000	0.959637030	1.612223480
100.580000000	0.965478181	1.619362666
100.600000000	0.972617366	1.626501852
100.620000000	0.978458518	1.632992021
100.640000000	0.984948686	1.639806699
100.660000000	0.992087871	1.646621377
100.680000000	0.998253531	1.653111546
100.700000000	1.004743699	1.659277206
100.720000000	1.010584851	1.666091884
100.740000000	1.017075019	1.672906562
100.760000000	1.022591662	1.679072223
100.780000000	1.029081830	1.684913375
100.800000000	1.034922982	1.691403544
100.820000000	1.040764133	1.697569205
100.840000000	1.046929793	1.704059374
100.860000000	1.052446436	1.710225035
100.880000000	1.058287588	1.715741679
100.900000000	1.064128739	1.721907340
100.920000000	1.069645382	1.727748492
100.940000000	1.075486534	1.733265136
100.960000000	1.081003177	1.738781780
100.980000000	1.085546295	1.744947441
101.000000000	1.091711955	1.750464085
101.020000000	1.097228598	1.756305237
101.040000000	1.102096224	1.761172864
101.060000000	1.107288359	1.766689508
101.080000000	1.112155985	1.772206152
101.100000000	1.117348120	1.777722796
101.120000000	1.121891237	1.782590423
101.140000000	1.127407881	1.788107067
101.160000000	1.132275507	1.792650186
101.180000000	1.137143133	1.797842322
101.200000000	1.142010759	1.803034457
101.220000000	1.146553877	1.807253068
101.240000000	1.150772487	1.812445203
101.260000000	1.155315605	1.817312830
101.280000000	1.159858722	1.821531441
101.300000000	1.164401840	1.826074559
101.320000000	1.168944958	1.830942186
101.340000000	1.172839059	1.834836288
101.360000000	1.177382177	1.839703915
101.380000000	1.180951770	1.843598017
101.400000000	1.185494888	1.848141136
101.420000000	1.189388989	1.852359746
101.440000000	1.193283090	1.855929339
101.460000000	1.197177191	1.860472458
101.480000000	1.201071292	1.864042051
101.500000000	1.204965393	1.867936153
101.520000000	1.208534986	1.871830255
101.540000000	1.212104578	1.875724357
101.560000000	1.215674171	1.879293950
101.580000000	1.219568272	1.882539035
101.600000000	1.222813356	1.886108628
101.620000000	1.226058440	1.889678222
101.640000000	1.228979016	1.893247815
101.660000000	1.232548609	1.896168392
101.680000000	1.235469185	1.899088968
101.700000000	1.238714269	1.902658561
101.720000000	1.241959353	1.906228155
101.740000000	1.244555421	1.908824223
101.760000000	1.247151488	1.911420291
101.780000000	1.250396572	1.914665375
101.800000000	1.252343623	1.917261443
101.820000000	1.255588707	1.920182020
101.840000000	1.258184774	1.922129071
101.860000000	1.260456333	1.925374156
101.880000000	1.263376909	1.927645715
101.900000000	1.264999451	1.929917275
101.920000000	1.267595519	1.932513343
101.940000000	1.269867078	1.934784902
101.960000000	1.271814128	1.937056461
101.980000000	1.274085687	1.938679004
102.000000000	1.275708229	1.940950563
102.020000000	1.277330772	1.943222123
102.040000000	1.280251347	1.944520157
102.060000000	1.281873889	1.946142699
102.080000000	1.283496432	1.948089750
102.100000000	1.284794465	1.949387784
102.120000000	1.286092499	1.951334835
102.140000000	1.287715041	1.952957378
102.160000000	1.289337583	1.954255412
102.180000000	1.290311109	1.955877954
102.200000000	1.291933651	1.956851480
102.220000000	1.293231684	1.958474022
102.240000000	1.293880701	1.959447548
102.260000000	1.295503243	1.960745582
102.280000000	1.296476769	1.961394599
102.300000000	1.297450294	1.962368124
102.320000000	1.298099311	1.963017141
102.340000000	1.298748328	1.963666158
102.360000000	1.299397345	1.964639684
102.380000000	1.300046361	1.964964192
102.400000000	1.300046361	1.965613209
102.420000000	1.301019887	1.965613209
102.440000000	1.301668904	1.966262226
102.460000000	1.301993412	1.966911243
102.480000000	1.301668904	1.966911243
102.500000000	1.302317920	1.966911243
102.520000000	1.302317920	1.967560260
102.540000000	1.302317920	1.967235752
102.560000000	1.301993412	1.967235752
102.580000000	1.302317920	1.967560260
102.600000000	1.301993412	1.966911243
102.620000000	1.301993412	1.966586735
102.640000000	1.301344395	1.966262226
