Zeit [ms]	Uin A [V]	Uin B [V]
7.330000000	1.978593549	-0.465279529
7.340000000	1.939003512	-0.461709935
7.350000000	1.891949781	-0.454895256
7.360000000	1.837432356	-0.447431561
7.370000000	1.775775746	-0.437371797
7.380000000	1.707304459	-0.426013999
7.390000000	1.631369479	-0.412709151
7.400000000	1.551540400	-0.398430777
7.410000000	1.461327053	-0.381880844
7.420000000	1.366570589	-0.364032876
7.430000000	1.267271010	-0.344886875
7.440000000	1.162454790	-0.324442840
7.450000000	1.053095453	-0.303025280
7.460000000	0.939842017	-0.279985178
7.470000000	0.822694480	-0.255647042
7.480000000	0.701003826	-0.230659889
7.490000000	0.577041612	-0.204699211
7.500000000	0.448536280	-0.178089517
7.510000000	0.321004470	-0.150830806
7.520000000	0.189254048	-0.122274061
7.530000000	0.060099690	-0.093717316
7.540000000	-0.070352707	-0.065160572
7.550000000	-0.203401178	-0.035954811
7.560000000	-0.334178095	-0.007073559
7.570000000	-0.463981495	0.022456710
7.580000000	-0.590864325	0.051986979
7.590000000	-0.718071673	0.081192739
7.600000000	-0.839113367	0.110073990
7.610000000	-0.959830562	0.138306224
7.620000000	-1.075355629	0.165564932
7.630000000	-1.187311110	0.192823641
7.640000000	-1.296670531	0.219108824
7.650000000	-1.399215278	0.244744990
7.660000000	-1.496892404	0.268758614
7.670000000	-1.587754853	0.292123220
7.680000000	-1.673100661	0.314189793
7.690000000	-1.750982773	0.335607349
7.700000000	-1.823672750	0.355402363
7.710000000	-1.888899028	0.373250326
7.720000000	-1.946012589	0.389800256
7.730000000	-1.996635975	0.405052152
7.740000000	-2.037524096	0.418681505
7.750000000	-2.070624006	0.430363808
7.760000000	-2.096909228	0.441072586
7.770000000	-2.114432711	0.449185297
7.780000000	-2.125790524	0.455675465
7.790000000	-2.126439541	0.460543091
7.800000000	-2.120922890	0.463788175
7.810000000	-2.104697443	0.464437192
7.820000000	-2.080683782	0.464112684
7.830000000	-2.047908381	0.461516616
7.840000000	-2.007669277	0.456973499
7.850000000	-1.961589015	0.450807839
7.860000000	-1.905773489	0.443019637
7.870000000	-1.844441316	0.433284384
7.880000000	-1.774022899	0.421602081
7.890000000	-1.698412347	0.408297236
7.900000000	-1.614364572	0.393694357
7.910000000	-1.524151138	0.377793444
7.920000000	-1.428421062	0.359620973
7.930000000	-1.327498856	0.340150467
7.940000000	-1.221709027	0.319381928
7.950000000	-1.111700596	0.297639864
7.960000000	-0.995851017	0.274924274
7.970000000	-0.877080871	0.250261633
7.980000000	-0.754092123	0.225598993
7.990000000	-0.629156332	0.199638318
8.000000000	-0.502273499	0.172379610
8.010000000	-0.373768131	0.145120901
8.020000000	-0.242017686	0.116564159
8.030000000	-0.111565281	0.088007416
8.040000000	0.021807693	0.059450673
8.050000000	0.153233612	0.029595896
8.060000000	0.282063459	0.000714644
8.070000000	0.413164862	-0.028491117
8.080000000	0.539398636	-0.058345894
8.090000000	0.665307901	-0.087227147
8.100000000	0.786674046	-0.115459383
8.110000000	0.907391175	-0.143691619
8.120000000	1.020969120	-0.171599347
8.130000000	1.134547066	-0.198858059
8.140000000	1.239038777	-0.224818737
8.150000000	1.339636390	-0.250130398
8.160000000	1.436339903	-0.274468534
8.170000000	1.525904233	-0.297184128
8.180000000	1.611249955	-0.319250705
8.190000000	1.688482968	-0.340668265
8.200000000	1.759550322	-0.359814266
8.210000000	1.822504966	-0.377662233
8.220000000	1.879942967	-0.394536675
8.230000000	1.926672190	-0.409464066
8.240000000	1.969182803	-0.423093423
8.250000000	2.000984636	-0.434775729
8.260000000	2.028567859	-0.444510984
8.270000000	2.046091318	-0.453272714
8.280000000	2.054528539	-0.459762884
8.290000000	2.055826573	-0.464630512
8.300000000	2.048362878	-0.467875597
8.310000000	2.033110978	-0.468524614
8.320000000	2.011044399	-0.468200105
8.330000000	1.978918058	-0.465604037
8.340000000	1.940301546	-0.461060918
8.350000000	1.894221341	-0.455219765
8.360000000	1.838730390	-0.447431561
8.370000000	1.778371813	-0.437696306
8.380000000	1.708602493	-0.426338508
8.390000000	1.633316530	-0.413358168
8.400000000	1.552838434	-0.398755285
8.410000000	1.463598612	-0.382529861
8.420000000	1.370140182	-0.364357385
8.430000000	1.270191586	-0.345535892
8.440000000	1.165699874	-0.325416366
8.450000000	1.055367012	-0.303025280
8.460000000	0.941464559	-0.280634195
8.470000000	0.823992514	-0.256620567
8.480000000	0.704573418	-0.231308906
8.490000000	0.579962188	-0.205672737
8.500000000	0.454377431	-0.178738534
8.510000000	0.324249554	-0.151479823
8.520000000	0.193797166	-0.123572095
8.530000000	0.062695757	-0.094690842
8.540000000	-0.068730165	-0.065809589
8.550000000	-0.199507076	-0.036279319
8.560000000	-0.329310468	-0.007073559
8.570000000	-0.459762884	0.021483185
8.580000000	-0.585672189	0.051013453
8.590000000	-0.713204045	0.080219213
8.600000000	-0.837815333	0.108775956
8.610000000	-0.956585476	0.137332699
8.620000000	-1.073408577	0.164915916
8.630000000	-1.185039549	0.192174624
8.640000000	-1.292127409	0.218135299
8.650000000	-1.395645682	0.243446956
8.660000000	-1.492998299	0.268109597
8.670000000	-1.584834275	0.291474203
8.680000000	-1.672451644	0.313865285
8.690000000	-1.749684738	0.334958332
8.700000000	-1.822050206	0.354753346
8.710000000	-1.885653940	0.372925818
8.720000000	-1.943416518	0.389475747
8.730000000	-1.994039904	0.405052152
8.740000000	-2.035901552	0.418356997
8.750000000	-2.069650479	0.430039300
8.760000000	-2.097233737	0.440748078
8.770000000	-2.114757220	0.448536280
8.780000000	-2.124816997	0.455999973
8.790000000	-2.125466015	0.459894074
8.800000000	-2.118326818	0.463463667
8.810000000	-2.104048425	0.464437192
8.820000000	-2.081981818	0.464112684
8.830000000	-2.048557399	0.461192108
8.840000000	-2.008967313	0.456973499
8.850000000	-1.962238033	0.450807839
8.860000000	-1.906422507	0.442695128
8.870000000	-1.844765824	0.433284384
8.880000000	-1.775320935	0.421926589
8.890000000	-1.699385873	0.408946253
8.900000000	-1.615987116	0.393694357
8.910000000	-1.526098190	0.378117953
8.920000000	-1.430368115	0.360269989
8.930000000	-1.330094925	0.341448501
8.940000000	-1.223656079	0.320030945
8.950000000	-1.115270191	0.298288880
8.960000000	-0.998122578	0.275248782
8.970000000	-0.880001449	0.251235158
8.980000000	-0.758310734	0.225923501
8.990000000	-0.632725926	0.199638318
9.000000000	-0.505843093	0.173353135
9.010000000	-0.375390674	0.145769918
9.020000000	-0.245262771	0.117537684
9.030000000	-0.113836841	0.088980941
9.040000000	0.015966541	0.060099690
9.050000000	0.150313036	0.030569421
9.060000000	0.281089934	0.001039152
9.070000000	0.410893303	-0.028166608
9.080000000	0.537776094	-0.057372369
9.090000000	0.662711833	-0.086578130
9.100000000	0.783104454	-0.114810366
9.110000000	0.903497074	-0.143367111
9.120000000	1.018697561	-0.170625822
9.130000000	1.129354931	-0.197884534
9.140000000	1.237740744	-0.223845211
9.150000000	1.338662864	-0.249156872
9.160000000	1.434392852	-0.273495008
9.170000000	1.525579724	-0.296859619
9.180000000	1.608653887	-0.319250705
9.190000000	1.686211409	-0.340019248
9.200000000	1.756954254	-0.359165249
9.210000000	1.821206932	-0.377662233
9.220000000	1.878969442	-0.393887658
9.230000000	1.927321207	-0.409464066
9.240000000	1.967560260	-0.422444406
9.250000000	2.002282670	-0.435100238
9.260000000	2.028567859	-0.444835493
9.270000000	2.046091318	-0.452948205
9.280000000	2.053879522	-0.459762884
9.290000000	2.056475590	-0.464306003
9.300000000	2.049660912	-0.467875597
9.310000000	2.033110978	-0.468849122
9.320000000	2.011044399	-0.468200105
9.330000000	1.981514126	-0.465928546
9.340000000	1.940950563	-0.461709935
9.350000000	1.895519375	-0.455219765
9.360000000	1.840677441	-0.447431561
9.370000000	1.779345339	-0.438020814
9.380000000	1.711847577	-0.426663016
9.390000000	1.637535140	-0.414007185
9.400000000	1.553811959	-0.399404302
9.410000000	1.466519188	-0.382854369
9.420000000	1.373060758	-0.365330910
9.430000000	1.273761179	-0.346184909
9.440000000	1.169269467	-0.325740874
9.450000000	1.059261113	-0.303998806
9.460000000	0.945358660	-0.280634195
9.470000000	0.827562106	-0.257269584
9.480000000	0.707818503	-0.232282432
9.490000000	0.582882764	-0.206321754
9.500000000	0.456648990	-0.179387551
9.510000000	0.327819147	-0.151804331
9.520000000	0.198340284	-0.124221112
9.530000000	0.068212401	-0.095664367
9.540000000	-0.064187047	-0.066458606
9.550000000	-0.196261991	-0.037252845
9.560000000	-0.327363417	-0.008047084
9.570000000	-0.456193290	0.021483185
9.580000000	-0.584049646	0.050364436
9.590000000	-0.709309942	0.079570196
9.600000000	-0.833596722	0.108126939
9.610000000	-0.953664899	0.136683682
9.620000000	-1.070163491	0.164591407
9.630000000	-1.182767989	0.191525607
9.640000000	-1.289855848	0.217810790
9.650000000	-1.393049613	0.243446956
9.660000000	-1.490402229	0.267785088
9.670000000	-1.582562713	0.291474203
9.680000000	-1.667584012	0.313216268
9.690000000	-1.745790632	0.334309316
9.700000000	-1.818805117	0.354104329
9.710000000	-1.885004922	0.372601309
9.720000000	-1.941144956	0.388826731
9.730000000	-1.991119324	0.404403135
9.740000000	-2.034279007	0.418032488
9.750000000	-2.069001461	0.430363808
9.760000000	-2.096909228	0.440099061
9.770000000	-2.114108202	0.448860788
9.780000000	-2.122545434	0.455675465
9.790000000	-2.126439541	0.460543091
9.800000000	-2.119300345	0.463463667
9.810000000	-2.104372934	0.464761701
9.820000000	-2.081332800	0.463788175
9.830000000	-2.049855435	0.461516616
9.840000000	-2.009940839	0.457298007
9.850000000	-1.963536068	0.450807839
9.860000000	-1.907720542	0.443019637
9.870000000	-1.846388369	0.433608892
9.880000000	-1.777592496	0.421926589
9.890000000	-1.700034891	0.409270761
9.900000000	-1.617934169	0.394343374
9.910000000	-1.528369752	0.378442461
9.920000000	-1.433288693	0.360919006
9.930000000	-1.332366486	0.341123992
9.940000000	-1.226576657	0.320679962
9.950000000	-1.115919208	0.298937897
9.960000000	-1.001367664	0.275897799
9.970000000	-0.882597517	0.251884175
9.980000000	-0.760582294	0.226572518
9.990000000	-0.635971011	0.201260860
